"Step","token_ablation - giant - 10 - Train Loss","token_ablation - giant - 10 - Train Loss__MIN","token_ablation - giant - 10 - Train Loss__MAX","token_ablation - giant - 50 - Train Loss","token_ablation - giant - 50 - Train Loss__MIN","token_ablation - giant - 50 - Train Loss__MAX","token_ablation - giant - 20 - Train Loss","token_ablation - giant - 20 - Train Loss__MIN","token_ablation - giant - 20 - Train Loss__MAX","token_ablation - giant - 1 - Train Loss","token_ablation - giant - 1 - Train Loss__MIN","token_ablation - giant - 1 - Train Loss__MAX"
"99","1.7613263130187988","1.7613263130187988","1.7613263130187988","1.790903091430664","1.790903091430664","1.790903091430664","1.7898519039154053","1.7898519039154053","1.7898519039154053","1.760504961013794","1.760504961013794","1.760504961013794"
"100","1.7581361532211304","1.7581361532211304","1.7581361532211304","1.7374900579452515","1.7374900579452515","1.7374900579452515","1.7588468790054321","1.7588468790054321","1.7588468790054321","1.6795454025268555","1.6795454025268555","1.6795454025268555"
"101","1.7604643106460571","1.7604643106460571","1.7604643106460571","1.783160924911499","1.783160924911499","1.783160924911499","1.763014316558838","1.763014316558838","1.763014316558838","1.641854166984558","1.641854166984558","1.641854166984558"
"102","1.6984033584594727","1.6984033584594727","1.6984033584594727","1.7868773937225342","1.7868773937225342","1.7868773937225342","1.7223559617996216","1.7223559617996216","1.7223559617996216","1.73845374584198","1.73845374584198","1.73845374584198"
"103","1.765205979347229","1.765205979347229","1.765205979347229","1.7654001712799072","1.7654001712799072","1.7654001712799072","1.7482948303222656","1.7482948303222656","1.7482948303222656","1.7710189819335938","1.7710189819335938","1.7710189819335938"
"104","1.7243196964263916","1.7243196964263916","1.7243196964263916","1.759971022605896","1.759971022605896","1.759971022605896","1.7410067319869995","1.7410067319869995","1.7410067319869995","1.682145357131958","1.682145357131958","1.682145357131958"
"105","1.7549991607666016","1.7549991607666016","1.7549991607666016","1.7253162860870361","1.7253162860870361","1.7253162860870361","1.76076340675354","1.76076340675354","1.76076340675354","1.7192606925964355","1.7192606925964355","1.7192606925964355"
"106","1.75955069065094","1.75955069065094","1.75955069065094","1.7660696506500244","1.7660696506500244","1.7660696506500244","1.7471421957015991","1.7471421957015991","1.7471421957015991","1.7414007186889648","1.7414007186889648","1.7414007186889648"
"107","1.7573353052139282","1.7573353052139282","1.7573353052139282","1.7390893697738647","1.7390893697738647","1.7390893697738647","1.7334425449371338","1.7334425449371338","1.7334425449371338","1.7527884244918823","1.7527884244918823","1.7527884244918823"
"108","1.71980881690979","1.71980881690979","1.71980881690979","1.7170482873916626","1.7170482873916626","1.7170482873916626","1.7235628366470337","1.7235628366470337","1.7235628366470337","1.7640838623046875","1.7640838623046875","1.7640838623046875"
"109","1.754947304725647","1.754947304725647","1.754947304725647","1.7529268264770508","1.7529268264770508","1.7529268264770508","1.7559123039245605","1.7559123039245605","1.7559123039245605","1.8040921688079834","1.8040921688079834","1.8040921688079834"
"110","1.7837320566177368","1.7837320566177368","1.7837320566177368","1.7396812438964844","1.7396812438964844","1.7396812438964844","1.7736804485321045","1.7736804485321045","1.7736804485321045","1.732743501663208","1.732743501663208","1.732743501663208"
"111","1.7589001655578613","1.7589001655578613","1.7589001655578613","1.738877296447754","1.738877296447754","1.738877296447754","1.7289363145828247","1.7289363145828247","1.7289363145828247","1.6927731037139893","1.6927731037139893","1.6927731037139893"
"112","1.7103074789047241","1.7103074789047241","1.7103074789047241","1.8208311796188354","1.8208311796188354","1.8208311796188354","1.7804021835327148","1.7804021835327148","1.7804021835327148","1.7437217235565186","1.7437217235565186","1.7437217235565186"
"113","1.736385464668274","1.736385464668274","1.736385464668274","1.7817105054855347","1.7817105054855347","1.7817105054855347","1.7493371963500977","1.7493371963500977","1.7493371963500977","1.750347375869751","1.750347375869751","1.750347375869751"
"114","1.7523475885391235","1.7523475885391235","1.7523475885391235","1.8011500835418701","1.8011500835418701","1.8011500835418701","1.7596110105514526","1.7596110105514526","1.7596110105514526","1.6921610832214355","1.6921610832214355","1.6921610832214355"
"115","1.742258906364441","1.742258906364441","1.742258906364441","1.7822837829589844","1.7822837829589844","1.7822837829589844","1.8119187355041504","1.8119187355041504","1.8119187355041504","1.7212750911712646","1.7212750911712646","1.7212750911712646"
"116","1.7243461608886719","1.7243461608886719","1.7243461608886719","1.7502394914627075","1.7502394914627075","1.7502394914627075","1.7494090795516968","1.7494090795516968","1.7494090795516968","1.6831245422363281","1.6831245422363281","1.6831245422363281"
"117","1.7661546468734741","1.7661546468734741","1.7661546468734741","1.7417391538619995","1.7417391538619995","1.7417391538619995","1.754568338394165","1.754568338394165","1.754568338394165","1.7225512266159058","1.7225512266159058","1.7225512266159058"
"118","1.7815344333648682","1.7815344333648682","1.7815344333648682","1.753077745437622","1.753077745437622","1.753077745437622","1.785688877105713","1.785688877105713","1.785688877105713","1.7275512218475342","1.7275512218475342","1.7275512218475342"
"119","1.771342396736145","1.771342396736145","1.771342396736145","1.7742043733596802","1.7742043733596802","1.7742043733596802","1.7135603427886963","1.7135603427886963","1.7135603427886963","1.7231862545013428","1.7231862545013428","1.7231862545013428"
"120","1.7633382081985474","1.7633382081985474","1.7633382081985474","1.7284481525421143","1.7284481525421143","1.7284481525421143","1.8012410402297974","1.8012410402297974","1.8012410402297974","1.7465424537658691","1.7465424537658691","1.7465424537658691"
"121","1.7691144943237305","1.7691144943237305","1.7691144943237305","1.7612818479537964","1.7612818479537964","1.7612818479537964","1.7464478015899658","1.7464478015899658","1.7464478015899658","1.7205207347869873","1.7205207347869873","1.7205207347869873"
"122","1.7314757108688354","1.7314757108688354","1.7314757108688354","1.7670108079910278","1.7670108079910278","1.7670108079910278","1.7517708539962769","1.7517708539962769","1.7517708539962769","1.7248331308364868","1.7248331308364868","1.7248331308364868"
"123","1.7498564720153809","1.7498564720153809","1.7498564720153809","1.7798502445220947","1.7798502445220947","1.7798502445220947","1.729758620262146","1.729758620262146","1.729758620262146","1.7161965370178223","1.7161965370178223","1.7161965370178223"
"124","1.7432523965835571","1.7432523965835571","1.7432523965835571","1.7409756183624268","1.7409756183624268","1.7409756183624268","1.726618766784668","1.726618766784668","1.726618766784668","1.7440086603164673","1.7440086603164673","1.7440086603164673"
"125","1.7553980350494385","1.7553980350494385","1.7553980350494385","1.8052417039871216","1.8052417039871216","1.8052417039871216","1.743637204170227","1.743637204170227","1.743637204170227","1.7093980312347412","1.7093980312347412","1.7093980312347412"
"126","1.7410154342651367","1.7410154342651367","1.7410154342651367","1.7602338790893555","1.7602338790893555","1.7602338790893555","1.7443814277648926","1.7443814277648926","1.7443814277648926","1.7561010122299194","1.7561010122299194","1.7561010122299194"
"127","1.8109688758850098","1.8109688758850098","1.8109688758850098","1.7807972431182861","1.7807972431182861","1.7807972431182861","1.7474156618118286","1.7474156618118286","1.7474156618118286","1.7428054809570312","1.7428054809570312","1.7428054809570312"
"128","1.7484420537948608","1.7484420537948608","1.7484420537948608","1.7460474967956543","1.7460474967956543","1.7460474967956543","1.7109532356262207","1.7109532356262207","1.7109532356262207","1.762491226196289","1.762491226196289","1.762491226196289"
"129","1.7488069534301758","1.7488069534301758","1.7488069534301758","1.789247989654541","1.789247989654541","1.789247989654541","1.685492753982544","1.685492753982544","1.685492753982544","1.7040350437164307","1.7040350437164307","1.7040350437164307"
"130","1.7216668128967285","1.7216668128967285","1.7216668128967285","1.7814863920211792","1.7814863920211792","1.7814863920211792","1.6889872550964355","1.6889872550964355","1.6889872550964355","1.6766763925552368","1.6766763925552368","1.6766763925552368"
"131","1.7138692140579224","1.7138692140579224","1.7138692140579224","1.7929487228393555","1.7929487228393555","1.7929487228393555","1.7335689067840576","1.7335689067840576","1.7335689067840576","1.7315073013305664","1.7315073013305664","1.7315073013305664"
"132","1.7787175178527832","1.7787175178527832","1.7787175178527832","1.7711411714553833","1.7711411714553833","1.7711411714553833","1.7060670852661133","1.7060670852661133","1.7060670852661133","1.737591028213501","1.737591028213501","1.737591028213501"
"133","1.754549503326416","1.754549503326416","1.754549503326416","1.739901065826416","1.739901065826416","1.739901065826416","1.7483183145523071","1.7483183145523071","1.7483183145523071","1.7724530696868896","1.7724530696868896","1.7724530696868896"
"134","1.7392300367355347","1.7392300367355347","1.7392300367355347","1.787246823310852","1.787246823310852","1.787246823310852","1.741093397140503","1.741093397140503","1.741093397140503","1.6812199354171753","1.6812199354171753","1.6812199354171753"
"135","1.7372772693634033","1.7372772693634033","1.7372772693634033","1.7207261323928833","1.7207261323928833","1.7207261323928833","1.7467228174209595","1.7467228174209595","1.7467228174209595","1.7540098428726196","1.7540098428726196","1.7540098428726196"
"136","1.7681852579116821","1.7681852579116821","1.7681852579116821","1.7725563049316406","1.7725563049316406","1.7725563049316406","1.782616376876831","1.782616376876831","1.782616376876831","1.6920104026794434","1.6920104026794434","1.6920104026794434"
"137","1.7391254901885986","1.7391254901885986","1.7391254901885986","1.7599117755889893","1.7599117755889893","1.7599117755889893","1.7644505500793457","1.7644505500793457","1.7644505500793457","1.6815465688705444","1.6815465688705444","1.6815465688705444"
"138","1.7642149925231934","1.7642149925231934","1.7642149925231934","1.7492425441741943","1.7492425441741943","1.7492425441741943","1.7510734796524048","1.7510734796524048","1.7510734796524048","1.7104432582855225","1.7104432582855225","1.7104432582855225"
"139","1.7630369663238525","1.7630369663238525","1.7630369663238525","1.755946397781372","1.755946397781372","1.755946397781372","1.794399619102478","1.794399619102478","1.794399619102478","1.732375979423523","1.732375979423523","1.732375979423523"
"140","1.6975066661834717","1.6975066661834717","1.6975066661834717","1.799773931503296","1.799773931503296","1.799773931503296","1.7047383785247803","1.7047383785247803","1.7047383785247803","1.6502001285552979","1.6502001285552979","1.6502001285552979"
"141","1.7910025119781494","1.7910025119781494","1.7910025119781494","1.77265202999115","1.77265202999115","1.77265202999115","1.751248836517334","1.751248836517334","1.751248836517334","1.729353427886963","1.729353427886963","1.729353427886963"
"142","1.8043029308319092","1.8043029308319092","1.8043029308319092","1.7866740226745605","1.7866740226745605","1.7866740226745605","1.7995662689208984","1.7995662689208984","1.7995662689208984","1.7712986469268799","1.7712986469268799","1.7712986469268799"
"143","1.7491090297698975","1.7491090297698975","1.7491090297698975","1.7797505855560303","1.7797505855560303","1.7797505855560303","1.6836450099945068","1.6836450099945068","1.6836450099945068","1.715519666671753","1.715519666671753","1.715519666671753"
"144","1.7528736591339111","1.7528736591339111","1.7528736591339111","1.7667316198349","1.7667316198349","1.7667316198349","1.7700331211090088","1.7700331211090088","1.7700331211090088","1.75546133518219","1.75546133518219","1.75546133518219"
"145","1.769700527191162","1.769700527191162","1.769700527191162","1.7584713697433472","1.7584713697433472","1.7584713697433472","1.7675590515136719","1.7675590515136719","1.7675590515136719","1.7385787963867188","1.7385787963867188","1.7385787963867188"
"146","1.7480272054672241","1.7480272054672241","1.7480272054672241","1.8161075115203857","1.8161075115203857","1.8161075115203857","1.7861074209213257","1.7861074209213257","1.7861074209213257","1.7185227870941162","1.7185227870941162","1.7185227870941162"
"147","1.7179417610168457","1.7179417610168457","1.7179417610168457","1.7823946475982666","1.7823946475982666","1.7823946475982666","1.7149251699447632","1.7149251699447632","1.7149251699447632","1.6801471710205078","1.6801471710205078","1.6801471710205078"
"148","1.7358644008636475","1.7358644008636475","1.7358644008636475","1.7517657279968262","1.7517657279968262","1.7517657279968262","1.7367697954177856","1.7367697954177856","1.7367697954177856","1.713200330734253","1.713200330734253","1.713200330734253"
"149","1.7483954429626465","1.7483954429626465","1.7483954429626465","1.7674994468688965","1.7674994468688965","1.7674994468688965","1.7611080408096313","1.7611080408096313","1.7611080408096313","1.7172996997833252","1.7172996997833252","1.7172996997833252"
"150","1.7525339126586914","1.7525339126586914","1.7525339126586914","1.7784388065338135","1.7784388065338135","1.7784388065338135","1.7206237316131592","1.7206237316131592","1.7206237316131592","1.7257107496261597","1.7257107496261597","1.7257107496261597"
"151","1.7477056980133057","1.7477056980133057","1.7477056980133057","1.8012595176696777","1.8012595176696777","1.8012595176696777","1.7604893445968628","1.7604893445968628","1.7604893445968628","1.7062969207763672","1.7062969207763672","1.7062969207763672"
"152","1.7589011192321777","1.7589011192321777","1.7589011192321777","1.788506269454956","1.788506269454956","1.788506269454956","1.7316629886627197","1.7316629886627197","1.7316629886627197","1.7652934789657593","1.7652934789657593","1.7652934789657593"
"153","1.7620503902435303","1.7620503902435303","1.7620503902435303","1.7707273960113525","1.7707273960113525","1.7707273960113525","1.7934801578521729","1.7934801578521729","1.7934801578521729","1.7357568740844727","1.7357568740844727","1.7357568740844727"
"154","1.7539584636688232","1.7539584636688232","1.7539584636688232","1.785962462425232","1.785962462425232","1.785962462425232","1.7321772575378418","1.7321772575378418","1.7321772575378418","1.735167384147644","1.735167384147644","1.735167384147644"
"155","1.7301499843597412","1.7301499843597412","1.7301499843597412","1.796573281288147","1.796573281288147","1.796573281288147","1.7878072261810303","1.7878072261810303","1.7878072261810303","1.7460235357284546","1.7460235357284546","1.7460235357284546"
"156","1.763967514038086","1.763967514038086","1.763967514038086","1.770646095275879","1.770646095275879","1.770646095275879","1.7261018753051758","1.7261018753051758","1.7261018753051758","1.6690874099731445","1.6690874099731445","1.6690874099731445"
"157","1.7685797214508057","1.7685797214508057","1.7685797214508057","1.7973517179489136","1.7973517179489136","1.7973517179489136","1.7937464714050293","1.7937464714050293","1.7937464714050293","1.7611238956451416","1.7611238956451416","1.7611238956451416"
"158","1.773045301437378","1.773045301437378","1.773045301437378","1.7672191858291626","1.7672191858291626","1.7672191858291626","1.7492680549621582","1.7492680549621582","1.7492680549621582","1.6888997554779053","1.6888997554779053","1.6888997554779053"
"159","1.7588562965393066","1.7588562965393066","1.7588562965393066","1.7753092050552368","1.7753092050552368","1.7753092050552368","1.7310261726379395","1.7310261726379395","1.7310261726379395","1.7582058906555176","1.7582058906555176","1.7582058906555176"
"160","1.7345356941223145","1.7345356941223145","1.7345356941223145","1.7892742156982422","1.7892742156982422","1.7892742156982422","1.7589571475982666","1.7589571475982666","1.7589571475982666","1.6911711692810059","1.6911711692810059","1.6911711692810059"
"161","1.7530229091644287","1.7530229091644287","1.7530229091644287","1.798198938369751","1.798198938369751","1.798198938369751","1.7288122177124023","1.7288122177124023","1.7288122177124023","1.7085072994232178","1.7085072994232178","1.7085072994232178"
"162","1.6975910663604736","1.6975910663604736","1.6975910663604736","1.783760666847229","1.783760666847229","1.783760666847229","1.7804930210113525","1.7804930210113525","1.7804930210113525","1.7454570531845093","1.7454570531845093","1.7454570531845093"
"163","1.7663724422454834","1.7663724422454834","1.7663724422454834","1.769639015197754","1.769639015197754","1.769639015197754","1.7658488750457764","1.7658488750457764","1.7658488750457764","1.7360849380493164","1.7360849380493164","1.7360849380493164"
"164","1.7827216386795044","1.7827216386795044","1.7827216386795044","1.759747862815857","1.759747862815857","1.759747862815857","1.7424603700637817","1.7424603700637817","1.7424603700637817","1.743481993675232","1.743481993675232","1.743481993675232"
"165","1.7673380374908447","1.7673380374908447","1.7673380374908447","1.7937694787979126","1.7937694787979126","1.7937694787979126","1.7482266426086426","1.7482266426086426","1.7482266426086426","1.7136564254760742","1.7136564254760742","1.7136564254760742"
"166","1.7787858247756958","1.7787858247756958","1.7787858247756958","1.7732503414154053","1.7732503414154053","1.7732503414154053","1.7894165515899658","1.7894165515899658","1.7894165515899658","1.7135831117630005","1.7135831117630005","1.7135831117630005"
"167","1.7446247339248657","1.7446247339248657","1.7446247339248657","1.6927902698516846","1.6927902698516846","1.6927902698516846","1.7464089393615723","1.7464089393615723","1.7464089393615723","1.7048519849777222","1.7048519849777222","1.7048519849777222"
"168","1.8008966445922852","1.8008966445922852","1.8008966445922852","1.7698191404342651","1.7698191404342651","1.7698191404342651","1.7708861827850342","1.7708861827850342","1.7708861827850342","1.7323144674301147","1.7323144674301147","1.7323144674301147"
"169","1.746476650238037","1.746476650238037","1.746476650238037","1.7760612964630127","1.7760612964630127","1.7760612964630127","1.7678536176681519","1.7678536176681519","1.7678536176681519","1.711747407913208","1.711747407913208","1.711747407913208"
"170","1.6981898546218872","1.6981898546218872","1.6981898546218872","1.7920770645141602","1.7920770645141602","1.7920770645141602","1.7595582008361816","1.7595582008361816","1.7595582008361816","1.698746919631958","1.698746919631958","1.698746919631958"
"171","1.6718868017196655","1.6718868017196655","1.6718868017196655","1.7655797004699707","1.7655797004699707","1.7655797004699707","1.7772691249847412","1.7772691249847412","1.7772691249847412","1.7095013856887817","1.7095013856887817","1.7095013856887817"
"172","1.7504059076309204","1.7504059076309204","1.7504059076309204","1.7871735095977783","1.7871735095977783","1.7871735095977783","1.774775505065918","1.774775505065918","1.774775505065918","1.7003322839736938","1.7003322839736938","1.7003322839736938"
"173","1.7826666831970215","1.7826666831970215","1.7826666831970215","1.7846965789794922","1.7846965789794922","1.7846965789794922","1.7847940921783447","1.7847940921783447","1.7847940921783447","1.7142271995544434","1.7142271995544434","1.7142271995544434"
"174","1.8069788217544556","1.8069788217544556","1.8069788217544556","1.7648675441741943","1.7648675441741943","1.7648675441741943","1.7518987655639648","1.7518987655639648","1.7518987655639648","1.726552963256836","1.726552963256836","1.726552963256836"
"175","1.7556557655334473","1.7556557655334473","1.7556557655334473","1.8125190734863281","1.8125190734863281","1.8125190734863281","1.7003204822540283","1.7003204822540283","1.7003204822540283","1.7734454870224","1.7734454870224","1.7734454870224"
"176","1.765650749206543","1.765650749206543","1.765650749206543","1.7886779308319092","1.7886779308319092","1.7886779308319092","1.7073798179626465","1.7073798179626465","1.7073798179626465","1.704256296157837","1.704256296157837","1.704256296157837"
"177","1.780619740486145","1.780619740486145","1.780619740486145","1.7795594930648804","1.7795594930648804","1.7795594930648804","1.7133917808532715","1.7133917808532715","1.7133917808532715","1.7427459955215454","1.7427459955215454","1.7427459955215454"
"178","1.7800248861312866","1.7800248861312866","1.7800248861312866","1.7683794498443604","1.7683794498443604","1.7683794498443604","1.6939480304718018","1.6939480304718018","1.6939480304718018","1.7392449378967285","1.7392449378967285","1.7392449378967285"
"179","1.747649908065796","1.747649908065796","1.747649908065796","1.7703417539596558","1.7703417539596558","1.7703417539596558","1.7032848596572876","1.7032848596572876","1.7032848596572876","1.7090611457824707","1.7090611457824707","1.7090611457824707"
"180","1.733759880065918","1.733759880065918","1.733759880065918","1.7419662475585938","1.7419662475585938","1.7419662475585938","1.764491319656372","1.764491319656372","1.764491319656372","1.74920654296875","1.74920654296875","1.74920654296875"
"181","1.7246884107589722","1.7246884107589722","1.7246884107589722","1.7999002933502197","1.7999002933502197","1.7999002933502197","1.6997437477111816","1.6997437477111816","1.6997437477111816","1.6917518377304077","1.6917518377304077","1.6917518377304077"
"182","1.7846884727478027","1.7846884727478027","1.7846884727478027","1.78205406665802","1.78205406665802","1.78205406665802","1.7028554677963257","1.7028554677963257","1.7028554677963257","1.7745722532272339","1.7745722532272339","1.7745722532272339"
"183","1.789271593093872","1.789271593093872","1.789271593093872","1.7575892210006714","1.7575892210006714","1.7575892210006714","1.7099287509918213","1.7099287509918213","1.7099287509918213","1.7654919624328613","1.7654919624328613","1.7654919624328613"
"184","1.7809970378875732","1.7809970378875732","1.7809970378875732","1.7697817087173462","1.7697817087173462","1.7697817087173462","1.7365798950195312","1.7365798950195312","1.7365798950195312","1.6911346912384033","1.6911346912384033","1.6911346912384033"
"185","1.7271755933761597","1.7271755933761597","1.7271755933761597","1.7672382593154907","1.7672382593154907","1.7672382593154907","1.724948763847351","1.724948763847351","1.724948763847351","1.693375587463379","1.693375587463379","1.693375587463379"
"186","1.7781686782836914","1.7781686782836914","1.7781686782836914","1.7770545482635498","1.7770545482635498","1.7770545482635498","1.754298210144043","1.754298210144043","1.754298210144043","1.7397516965866089","1.7397516965866089","1.7397516965866089"
"187","1.735888957977295","1.735888957977295","1.735888957977295","1.7866928577423096","1.7866928577423096","1.7866928577423096","1.760599970817566","1.760599970817566","1.760599970817566","1.753974199295044","1.753974199295044","1.753974199295044"
"188","1.7413873672485352","1.7413873672485352","1.7413873672485352","1.7799214124679565","1.7799214124679565","1.7799214124679565","1.721259355545044","1.721259355545044","1.721259355545044","1.7818374633789062","1.7818374633789062","1.7818374633789062"
"189","1.7753477096557617","1.7753477096557617","1.7753477096557617","1.7589821815490723","1.7589821815490723","1.7589821815490723","1.7411668300628662","1.7411668300628662","1.7411668300628662","1.7385969161987305","1.7385969161987305","1.7385969161987305"
"190","1.8100042343139648","1.8100042343139648","1.8100042343139648","1.7940237522125244","1.7940237522125244","1.7940237522125244","1.744333267211914","1.744333267211914","1.744333267211914","1.6695945262908936","1.6695945262908936","1.6695945262908936"
"191","1.7954351902008057","1.7954351902008057","1.7954351902008057","1.7735422849655151","1.7735422849655151","1.7735422849655151","1.7385869026184082","1.7385869026184082","1.7385869026184082","1.7640385627746582","1.7640385627746582","1.7640385627746582"
"192","1.7423524856567383","1.7423524856567383","1.7423524856567383","1.7930556535720825","1.7930556535720825","1.7930556535720825","1.6741623878479004","1.6741623878479004","1.6741623878479004","1.7655808925628662","1.7655808925628662","1.7655808925628662"
"193","1.7285757064819336","1.7285757064819336","1.7285757064819336","1.8030680418014526","1.8030680418014526","1.8030680418014526","1.767587423324585","1.767587423324585","1.767587423324585","1.7161190509796143","1.7161190509796143","1.7161190509796143"
"194","1.774355411529541","1.774355411529541","1.774355411529541","1.7888455390930176","1.7888455390930176","1.7888455390930176","1.7537951469421387","1.7537951469421387","1.7537951469421387","1.8036024570465088","1.8036024570465088","1.8036024570465088"
"195","1.718275547027588","1.718275547027588","1.718275547027588","1.7879488468170166","1.7879488468170166","1.7879488468170166","1.736776351928711","1.736776351928711","1.736776351928711","1.676661491394043","1.676661491394043","1.676661491394043"
"196","1.7850364446640015","1.7850364446640015","1.7850364446640015","1.716718316078186","1.716718316078186","1.716718316078186","1.7381097078323364","1.7381097078323364","1.7381097078323364","1.717040777206421","1.717040777206421","1.717040777206421"
"197","1.7702958583831787","1.7702958583831787","1.7702958583831787","1.7603944540023804","1.7603944540023804","1.7603944540023804","1.7493271827697754","1.7493271827697754","1.7493271827697754","1.6474899053573608","1.6474899053573608","1.6474899053573608"
"198","1.6735173463821411","1.6735173463821411","1.6735173463821411","1.7663991451263428","1.7663991451263428","1.7663991451263428","1.7054197788238525","1.7054197788238525","1.7054197788238525","1.7255871295928955","1.7255871295928955","1.7255871295928955"
"199","1.7752538919448853","1.7752538919448853","1.7752538919448853","1.7169760465621948","1.7169760465621948","1.7169760465621948","1.7607804536819458","1.7607804536819458","1.7607804536819458","1.6755651235580444","1.6755651235580444","1.6755651235580444"
