"Step","token_ablation - large - 50 - Train Loss","token_ablation - large - 50 - Train Loss__MIN","token_ablation - large - 50 - Train Loss__MAX","token_ablation - large - 20 - Train Loss","token_ablation - large - 20 - Train Loss__MIN","token_ablation - large - 20 - Train Loss__MAX","token_ablation - large - 1 - Train Loss","token_ablation - large - 1 - Train Loss__MIN","token_ablation - large - 1 - Train Loss__MAX","token_ablation - large - 10 - Train Loss","token_ablation - large - 10 - Train Loss__MIN","token_ablation - large - 10 - Train Loss__MAX"
"99","1.8249788284301758","1.8249788284301758","1.8249788284301758","1.771096110343933","1.771096110343933","1.771096110343933","1.6739715337753296","1.6739715337753296","1.6739715337753296","1.7268054485321045","1.7268054485321045","1.7268054485321045"
"100","1.7948088645935059","1.7948088645935059","1.7948088645935059","1.7935916185379028","1.7935916185379028","1.7935916185379028","1.7257940769195557","1.7257940769195557","1.7257940769195557","1.7878296375274658","1.7878296375274658","1.7878296375274658"
"101","1.7863560914993286","1.7863560914993286","1.7863560914993286","1.7995026111602783","1.7995026111602783","1.7995026111602783","1.768112301826477","1.768112301826477","1.768112301826477","1.7798173427581787","1.7798173427581787","1.7798173427581787"
"102","1.742726445198059","1.742726445198059","1.742726445198059","1.8040361404418945","1.8040361404418945","1.8040361404418945","1.7091426849365234","1.7091426849365234","1.7091426849365234","1.737526297569275","1.737526297569275","1.737526297569275"
"103","1.7807128429412842","1.7807128429412842","1.7807128429412842","1.8045132160186768","1.8045132160186768","1.8045132160186768","1.7159395217895508","1.7159395217895508","1.7159395217895508","1.7192394733428955","1.7192394733428955","1.7192394733428955"
"104","1.7670485973358154","1.7670485973358154","1.7670485973358154","1.7500545978546143","1.7500545978546143","1.7500545978546143","1.7308282852172852","1.7308282852172852","1.7308282852172852","1.742682695388794","1.742682695388794","1.742682695388794"
"105","1.7947289943695068","1.7947289943695068","1.7947289943695068","1.7847230434417725","1.7847230434417725","1.7847230434417725","1.7062170505523682","1.7062170505523682","1.7062170505523682","1.7496707439422607","1.7496707439422607","1.7496707439422607"
"106","1.7957572937011719","1.7957572937011719","1.7957572937011719","1.7867556810379028","1.7867556810379028","1.7867556810379028","1.7330454587936401","1.7330454587936401","1.7330454587936401","1.7374341487884521","1.7374341487884521","1.7374341487884521"
"107","1.8011689186096191","1.8011689186096191","1.8011689186096191","1.7512506246566772","1.7512506246566772","1.7512506246566772","1.7252986431121826","1.7252986431121826","1.7252986431121826","1.7440357208251953","1.7440357208251953","1.7440357208251953"
"108","1.767708659172058","1.767708659172058","1.767708659172058","1.7264759540557861","1.7264759540557861","1.7264759540557861","1.7482061386108398","1.7482061386108398","1.7482061386108398","1.6845159530639648","1.6845159530639648","1.6845159530639648"
"109","1.7840657234191895","1.7840657234191895","1.7840657234191895","1.7961528301239014","1.7961528301239014","1.7961528301239014","1.7325185537338257","1.7325185537338257","1.7325185537338257","1.79451584815979","1.79451584815979","1.79451584815979"
"110","1.7571887969970703","1.7571887969970703","1.7571887969970703","1.7788479328155518","1.7788479328155518","1.7788479328155518","1.6783677339553833","1.6783677339553833","1.6783677339553833","1.7312674522399902","1.7312674522399902","1.7312674522399902"
"111","1.7924342155456543","1.7924342155456543","1.7924342155456543","1.746553659439087","1.746553659439087","1.746553659439087","1.7749087810516357","1.7749087810516357","1.7749087810516357","1.7239203453063965","1.7239203453063965","1.7239203453063965"
"112","1.7979774475097656","1.7979774475097656","1.7979774475097656","1.756672739982605","1.756672739982605","1.756672739982605","1.6968517303466797","1.6968517303466797","1.6968517303466797","1.772977352142334","1.772977352142334","1.772977352142334"
"113","1.7668728828430176","1.7668728828430176","1.7668728828430176","1.7127902507781982","1.7127902507781982","1.7127902507781982","1.683258295059204","1.683258295059204","1.683258295059204","1.730072259902954","1.730072259902954","1.730072259902954"
"114","1.7148280143737793","1.7148280143737793","1.7148280143737793","1.7903156280517578","1.7903156280517578","1.7903156280517578","1.7510305643081665","1.7510305643081665","1.7510305643081665","1.7524763345718384","1.7524763345718384","1.7524763345718384"
"115","1.8145341873168945","1.8145341873168945","1.8145341873168945","1.7489345073699951","1.7489345073699951","1.7489345073699951","1.6575567722320557","1.6575567722320557","1.6575567722320557","1.7697327136993408","1.7697327136993408","1.7697327136993408"
"116","1.7429507970809937","1.7429507970809937","1.7429507970809937","1.7762796878814697","1.7762796878814697","1.7762796878814697","1.6997522115707397","1.6997522115707397","1.6997522115707397","1.7436938285827637","1.7436938285827637","1.7436938285827637"
"117","1.768844485282898","1.768844485282898","1.768844485282898","1.7464721202850342","1.7464721202850342","1.7464721202850342","1.7523198127746582","1.7523198127746582","1.7523198127746582","1.7389332056045532","1.7389332056045532","1.7389332056045532"
"118","1.758824110031128","1.758824110031128","1.758824110031128","1.826699137687683","1.826699137687683","1.826699137687683","1.6640050411224365","1.6640050411224365","1.6640050411224365","1.7410000562667847","1.7410000562667847","1.7410000562667847"
"119","1.8237559795379639","1.8237559795379639","1.8237559795379639","1.779447078704834","1.779447078704834","1.779447078704834","1.7753710746765137","1.7753710746765137","1.7753710746765137","1.7585808038711548","1.7585808038711548","1.7585808038711548"
"120","1.7628159523010254","1.7628159523010254","1.7628159523010254","1.717348337173462","1.717348337173462","1.717348337173462","1.7218761444091797","1.7218761444091797","1.7218761444091797","1.7152912616729736","1.7152912616729736","1.7152912616729736"
"121","1.7761321067810059","1.7761321067810059","1.7761321067810059","1.7947256565093994","1.7947256565093994","1.7947256565093994","1.7245173454284668","1.7245173454284668","1.7245173454284668","1.7743275165557861","1.7743275165557861","1.7743275165557861"
"122","1.8221886157989502","1.8221886157989502","1.8221886157989502","1.723210096359253","1.723210096359253","1.723210096359253","1.7089979648590088","1.7089979648590088","1.7089979648590088","1.7541120052337646","1.7541120052337646","1.7541120052337646"
"123","1.7997779846191406","1.7997779846191406","1.7997779846191406","1.7881730794906616","1.7881730794906616","1.7881730794906616","1.705251693725586","1.705251693725586","1.705251693725586","1.784038782119751","1.784038782119751","1.784038782119751"
"124","1.7675719261169434","1.7675719261169434","1.7675719261169434","1.7702205181121826","1.7702205181121826","1.7702205181121826","1.741025447845459","1.741025447845459","1.741025447845459","1.7266219854354858","1.7266219854354858","1.7266219854354858"
"125","1.765974521636963","1.765974521636963","1.765974521636963","1.7555800676345825","1.7555800676345825","1.7555800676345825","1.7437458038330078","1.7437458038330078","1.7437458038330078","1.7647807598114014","1.7647807598114014","1.7647807598114014"
"126","1.7867791652679443","1.7867791652679443","1.7867791652679443","1.8036930561065674","1.8036930561065674","1.8036930561065674","1.687915563583374","1.687915563583374","1.687915563583374","1.778714895248413","1.778714895248413","1.778714895248413"
"127","1.7619909048080444","1.7619909048080444","1.7619909048080444","1.7552249431610107","1.7552249431610107","1.7552249431610107","1.726198673248291","1.726198673248291","1.726198673248291","1.723093032836914","1.723093032836914","1.723093032836914"
"128","1.7678639888763428","1.7678639888763428","1.7678639888763428","1.762253999710083","1.762253999710083","1.762253999710083","1.723160982131958","1.723160982131958","1.723160982131958","1.7152358293533325","1.7152358293533325","1.7152358293533325"
"129","1.7895798683166504","1.7895798683166504","1.7895798683166504","1.7506206035614014","1.7506206035614014","1.7506206035614014","1.7123873233795166","1.7123873233795166","1.7123873233795166","1.7763643264770508","1.7763643264770508","1.7763643264770508"
"130","1.811976432800293","1.811976432800293","1.811976432800293","1.792950987815857","1.792950987815857","1.792950987815857","1.7762889862060547","1.7762889862060547","1.7762889862060547","1.8011362552642822","1.8011362552642822","1.8011362552642822"
"131","1.7352923154830933","1.7352923154830933","1.7352923154830933","1.7457014322280884","1.7457014322280884","1.7457014322280884","1.739881992340088","1.739881992340088","1.739881992340088","1.7406978607177734","1.7406978607177734","1.7406978607177734"
"132","1.769943118095398","1.769943118095398","1.769943118095398","1.753282070159912","1.753282070159912","1.753282070159912","1.691009283065796","1.691009283065796","1.691009283065796","1.730586051940918","1.730586051940918","1.730586051940918"
"133","1.7971546649932861","1.7971546649932861","1.7971546649932861","1.7424694299697876","1.7424694299697876","1.7424694299697876","1.7634186744689941","1.7634186744689941","1.7634186744689941","1.773380994796753","1.773380994796753","1.773380994796753"
"134","1.767378807067871","1.767378807067871","1.767378807067871","1.7542870044708252","1.7542870044708252","1.7542870044708252","1.7584221363067627","1.7584221363067627","1.7584221363067627","1.7428255081176758","1.7428255081176758","1.7428255081176758"
"135","1.76388418674469","1.76388418674469","1.76388418674469","1.8113863468170166","1.8113863468170166","1.8113863468170166","1.7280137538909912","1.7280137538909912","1.7280137538909912","1.8172537088394165","1.8172537088394165","1.8172537088394165"
"136","1.7712700366973877","1.7712700366973877","1.7712700366973877","1.7559359073638916","1.7559359073638916","1.7559359073638916","1.7298049926757812","1.7298049926757812","1.7298049926757812","1.7191163301467896","1.7191163301467896","1.7191163301467896"
"137","1.7898504734039307","1.7898504734039307","1.7898504734039307","1.8111611604690552","1.8111611604690552","1.8111611604690552","1.7936021089553833","1.7936021089553833","1.7936021089553833","1.8043148517608643","1.8043148517608643","1.8043148517608643"
"138","1.81890869140625","1.81890869140625","1.81890869140625","1.7853660583496094","1.7853660583496094","1.7853660583496094","1.6961673498153687","1.6961673498153687","1.6961673498153687","1.8045073747634888","1.8045073747634888","1.8045073747634888"
"139","1.7417285442352295","1.7417285442352295","1.7417285442352295","1.7931262254714966","1.7931262254714966","1.7931262254714966","1.7414281368255615","1.7414281368255615","1.7414281368255615","1.7933778762817383","1.7933778762817383","1.7933778762817383"
"140","1.766969919204712","1.766969919204712","1.766969919204712","1.7666164636611938","1.7666164636611938","1.7666164636611938","1.7815001010894775","1.7815001010894775","1.7815001010894775","1.762097716331482","1.762097716331482","1.762097716331482"
"141","1.7713392972946167","1.7713392972946167","1.7713392972946167","1.7889633178710938","1.7889633178710938","1.7889633178710938","1.7248128652572632","1.7248128652572632","1.7248128652572632","1.7394845485687256","1.7394845485687256","1.7394845485687256"
"142","1.7523367404937744","1.7523367404937744","1.7523367404937744","1.773605465888977","1.773605465888977","1.773605465888977","1.7604246139526367","1.7604246139526367","1.7604246139526367","1.7513036727905273","1.7513036727905273","1.7513036727905273"
"143","1.7832294702529907","1.7832294702529907","1.7832294702529907","1.75089693069458","1.75089693069458","1.75089693069458","1.7623387575149536","1.7623387575149536","1.7623387575149536","1.7401182651519775","1.7401182651519775","1.7401182651519775"
"144","1.8136343955993652","1.8136343955993652","1.8136343955993652","1.7504733800888062","1.7504733800888062","1.7504733800888062","1.7581580877304077","1.7581580877304077","1.7581580877304077","1.7186578512191772","1.7186578512191772","1.7186578512191772"
"145","1.7849233150482178","1.7849233150482178","1.7849233150482178","1.7984603643417358","1.7984603643417358","1.7984603643417358","1.7243061065673828","1.7243061065673828","1.7243061065673828","1.7827634811401367","1.7827634811401367","1.7827634811401367"
"146","1.8331526517868042","1.8331526517868042","1.8331526517868042","1.7651358842849731","1.7651358842849731","1.7651358842849731","1.6858434677124023","1.6858434677124023","1.6858434677124023","1.739250898361206","1.739250898361206","1.739250898361206"
"147","1.786560297012329","1.786560297012329","1.786560297012329","1.829824686050415","1.829824686050415","1.829824686050415","1.7102417945861816","1.7102417945861816","1.7102417945861816","1.6897698640823364","1.6897698640823364","1.6897698640823364"
"148","1.7370034456253052","1.7370034456253052","1.7370034456253052","1.7789733409881592","1.7789733409881592","1.7789733409881592","1.7497494220733643","1.7497494220733643","1.7497494220733643","1.7484455108642578","1.7484455108642578","1.7484455108642578"
"149","1.797309160232544","1.797309160232544","1.797309160232544","1.734683871269226","1.734683871269226","1.734683871269226","1.7361947298049927","1.7361947298049927","1.7361947298049927","1.775227427482605","1.775227427482605","1.775227427482605"
"150","1.7428942918777466","1.7428942918777466","1.7428942918777466","1.766247272491455","1.766247272491455","1.766247272491455","1.7161884307861328","1.7161884307861328","1.7161884307861328","1.7146434783935547","1.7146434783935547","1.7146434783935547"
"151","1.767454981803894","1.767454981803894","1.767454981803894","1.7591651678085327","1.7591651678085327","1.7591651678085327","1.720062494277954","1.720062494277954","1.720062494277954","1.742490530014038","1.742490530014038","1.742490530014038"
"152","1.7475770711898804","1.7475770711898804","1.7475770711898804","1.7899302244186401","1.7899302244186401","1.7899302244186401","1.7130399942398071","1.7130399942398071","1.7130399942398071","1.7412652969360352","1.7412652969360352","1.7412652969360352"
"153","1.8034266233444214","1.8034266233444214","1.8034266233444214","1.747959017753601","1.747959017753601","1.747959017753601","1.729472279548645","1.729472279548645","1.729472279548645","1.7714370489120483","1.7714370489120483","1.7714370489120483"
"154","1.7514506578445435","1.7514506578445435","1.7514506578445435","1.801992416381836","1.801992416381836","1.801992416381836","1.7827491760253906","1.7827491760253906","1.7827491760253906","1.7375025749206543","1.7375025749206543","1.7375025749206543"
"155","1.784204363822937","1.784204363822937","1.784204363822937","1.8064050674438477","1.8064050674438477","1.8064050674438477","1.708531141281128","1.708531141281128","1.708531141281128","1.7671191692352295","1.7671191692352295","1.7671191692352295"
"156","1.8023099899291992","1.8023099899291992","1.8023099899291992","1.75141179561615","1.75141179561615","1.75141179561615","1.7608739137649536","1.7608739137649536","1.7608739137649536","1.8135693073272705","1.8135693073272705","1.8135693073272705"
"157","1.7561876773834229","1.7561876773834229","1.7561876773834229","1.7713632583618164","1.7713632583618164","1.7713632583618164","1.756612777709961","1.756612777709961","1.756612777709961","1.7576475143432617","1.7576475143432617","1.7576475143432617"
"158","1.7566399574279785","1.7566399574279785","1.7566399574279785","1.8110679388046265","1.8110679388046265","1.8110679388046265","1.7181823253631592","1.7181823253631592","1.7181823253631592","1.753360390663147","1.753360390663147","1.753360390663147"
"159","1.7406766414642334","1.7406766414642334","1.7406766414642334","1.7717852592468262","1.7717852592468262","1.7717852592468262","1.7371102571487427","1.7371102571487427","1.7371102571487427","1.7608587741851807","1.7608587741851807","1.7608587741851807"
"160","1.7932331562042236","1.7932331562042236","1.7932331562042236","1.806138515472412","1.806138515472412","1.806138515472412","1.6887919902801514","1.6887919902801514","1.6887919902801514","1.7782237529754639","1.7782237529754639","1.7782237529754639"
"161","1.771336555480957","1.771336555480957","1.771336555480957","1.7492883205413818","1.7492883205413818","1.7492883205413818","1.7004210948944092","1.7004210948944092","1.7004210948944092","1.7623200416564941","1.7623200416564941","1.7623200416564941"
"162","1.7741756439208984","1.7741756439208984","1.7741756439208984","1.8059287071228027","1.8059287071228027","1.8059287071228027","1.765263557434082","1.765263557434082","1.765263557434082","1.7568016052246094","1.7568016052246094","1.7568016052246094"
"163","1.796540379524231","1.796540379524231","1.796540379524231","1.7303292751312256","1.7303292751312256","1.7303292751312256","1.7698454856872559","1.7698454856872559","1.7698454856872559","1.7665655612945557","1.7665655612945557","1.7665655612945557"
"164","1.7534658908843994","1.7534658908843994","1.7534658908843994","1.8206685781478882","1.8206685781478882","1.8206685781478882","1.7726898193359375","1.7726898193359375","1.7726898193359375","1.770648717880249","1.770648717880249","1.770648717880249"
"165","1.752090334892273","1.752090334892273","1.752090334892273","1.7896912097930908","1.7896912097930908","1.7896912097930908","1.6831127405166626","1.6831127405166626","1.6831127405166626","1.8059375286102295","1.8059375286102295","1.8059375286102295"
"166","1.7950644493103027","1.7950644493103027","1.7950644493103027","1.8004964590072632","1.8004964590072632","1.8004964590072632","1.7662498950958252","1.7662498950958252","1.7662498950958252","1.7496438026428223","1.7496438026428223","1.7496438026428223"
"167","1.7848998308181763","1.7848998308181763","1.7848998308181763","1.7542192935943604","1.7542192935943604","1.7542192935943604","1.7391921281814575","1.7391921281814575","1.7391921281814575","1.7302746772766113","1.7302746772766113","1.7302746772766113"
"168","1.755890130996704","1.755890130996704","1.755890130996704","1.7667818069458008","1.7667818069458008","1.7667818069458008","1.7860689163208008","1.7860689163208008","1.7860689163208008","1.76302170753479","1.76302170753479","1.76302170753479"
"169","1.7842905521392822","1.7842905521392822","1.7842905521392822","1.7485859394073486","1.7485859394073486","1.7485859394073486","1.7665965557098389","1.7665965557098389","1.7665965557098389","1.7493789196014404","1.7493789196014404","1.7493789196014404"
"170","1.7545032501220703","1.7545032501220703","1.7545032501220703","1.7853121757507324","1.7853121757507324","1.7853121757507324","1.7343288660049438","1.7343288660049438","1.7343288660049438","1.7602553367614746","1.7602553367614746","1.7602553367614746"
"171","1.7850004434585571","1.7850004434585571","1.7850004434585571","1.8083970546722412","1.8083970546722412","1.8083970546722412","1.7473838329315186","1.7473838329315186","1.7473838329315186","1.7811036109924316","1.7811036109924316","1.7811036109924316"
"172","1.777967095375061","1.777967095375061","1.777967095375061","1.7963589429855347","1.7963589429855347","1.7963589429855347","1.7592358589172363","1.7592358589172363","1.7592358589172363","1.7836098670959473","1.7836098670959473","1.7836098670959473"
"173","1.7662063837051392","1.7662063837051392","1.7662063837051392","1.7892061471939087","1.7892061471939087","1.7892061471939087","1.7331687211990356","1.7331687211990356","1.7331687211990356","1.770616054534912","1.770616054534912","1.770616054534912"
"174","1.7284706830978394","1.7284706830978394","1.7284706830978394","1.794705867767334","1.794705867767334","1.794705867767334","1.7523584365844727","1.7523584365844727","1.7523584365844727","1.7745323181152344","1.7745323181152344","1.7745323181152344"
"175","1.7858374118804932","1.7858374118804932","1.7858374118804932","1.741554617881775","1.741554617881775","1.741554617881775","1.759045124053955","1.759045124053955","1.759045124053955","1.753312587738037","1.753312587738037","1.753312587738037"
"176","1.6669665575027466","1.6669665575027466","1.6669665575027466","1.7716565132141113","1.7716565132141113","1.7716565132141113","1.7668418884277344","1.7668418884277344","1.7668418884277344","1.77482271194458","1.77482271194458","1.77482271194458"
"177","1.80238938331604","1.80238938331604","1.80238938331604","1.77685546875","1.77685546875","1.77685546875","1.7368652820587158","1.7368652820587158","1.7368652820587158","1.7392072677612305","1.7392072677612305","1.7392072677612305"
"178","1.7846012115478516","1.7846012115478516","1.7846012115478516","1.7638719081878662","1.7638719081878662","1.7638719081878662","1.7798504829406738","1.7798504829406738","1.7798504829406738","1.7330553531646729","1.7330553531646729","1.7330553531646729"
"179","1.7721946239471436","1.7721946239471436","1.7721946239471436","1.7532802820205688","1.7532802820205688","1.7532802820205688","1.7320727109909058","1.7320727109909058","1.7320727109909058","1.7804040908813477","1.7804040908813477","1.7804040908813477"
"180","1.776540994644165","1.776540994644165","1.776540994644165","1.781880259513855","1.781880259513855","1.781880259513855","1.717926263809204","1.717926263809204","1.717926263809204","1.735985517501831","1.735985517501831","1.735985517501831"
"181","1.7498996257781982","1.7498996257781982","1.7498996257781982","1.7906745672225952","1.7906745672225952","1.7906745672225952","1.7019964456558228","1.7019964456558228","1.7019964456558228","1.771966814994812","1.771966814994812","1.771966814994812"
"182","1.7480134963989258","1.7480134963989258","1.7480134963989258","1.8072975873947144","1.8072975873947144","1.8072975873947144","1.7672290802001953","1.7672290802001953","1.7672290802001953","1.800268292427063","1.800268292427063","1.800268292427063"
"183","1.7714474201202393","1.7714474201202393","1.7714474201202393","1.7790223360061646","1.7790223360061646","1.7790223360061646","1.7188981771469116","1.7188981771469116","1.7188981771469116","1.7927080392837524","1.7927080392837524","1.7927080392837524"
"184","1.8057551383972168","1.8057551383972168","1.8057551383972168","1.8051989078521729","1.8051989078521729","1.8051989078521729","1.7588170766830444","1.7588170766830444","1.7588170766830444","1.768715739250183","1.768715739250183","1.768715739250183"
"185","1.7460886240005493","1.7460886240005493","1.7460886240005493","1.7728610038757324","1.7728610038757324","1.7728610038757324","1.6963484287261963","1.6963484287261963","1.6963484287261963","1.7557499408721924","1.7557499408721924","1.7557499408721924"
"186","1.7918734550476074","1.7918734550476074","1.7918734550476074","1.8095046281814575","1.8095046281814575","1.8095046281814575","1.7174837589263916","1.7174837589263916","1.7174837589263916","1.729965090751648","1.729965090751648","1.729965090751648"
"187","1.7978867292404175","1.7978867292404175","1.7978867292404175","1.811585783958435","1.811585783958435","1.811585783958435","1.7658650875091553","1.7658650875091553","1.7658650875091553","1.7342660427093506","1.7342660427093506","1.7342660427093506"
"188","1.770859718322754","1.770859718322754","1.770859718322754","1.8037071228027344","1.8037071228027344","1.8037071228027344","1.782030463218689","1.782030463218689","1.782030463218689","1.759677529335022","1.759677529335022","1.759677529335022"
"189","1.766796588897705","1.766796588897705","1.766796588897705","1.8133537769317627","1.8133537769317627","1.8133537769317627","1.7761726379394531","1.7761726379394531","1.7761726379394531","1.8338682651519775","1.8338682651519775","1.8338682651519775"
"190","1.7807862758636475","1.7807862758636475","1.7807862758636475","1.7507221698760986","1.7507221698760986","1.7507221698760986","1.6807057857513428","1.6807057857513428","1.6807057857513428","1.7822662591934204","1.7822662591934204","1.7822662591934204"
"191","1.760074257850647","1.760074257850647","1.760074257850647","1.7733153104782104","1.7733153104782104","1.7733153104782104","1.7837393283843994","1.7837393283843994","1.7837393283843994","1.7515711784362793","1.7515711784362793","1.7515711784362793"
"192","1.784144639968872","1.784144639968872","1.784144639968872","1.790085792541504","1.790085792541504","1.790085792541504","1.7358893156051636","1.7358893156051636","1.7358893156051636","1.7846271991729736","1.7846271991729736","1.7846271991729736"
"193","1.7654048204421997","1.7654048204421997","1.7654048204421997","1.7749826908111572","1.7749826908111572","1.7749826908111572","1.7475943565368652","1.7475943565368652","1.7475943565368652","1.800428867340088","1.800428867340088","1.800428867340088"
"194","1.769303321838379","1.769303321838379","1.769303321838379","1.7736585140228271","1.7736585140228271","1.7736585140228271","1.7213729619979858","1.7213729619979858","1.7213729619979858","1.7555534839630127","1.7555534839630127","1.7555534839630127"
"195","1.7827807664871216","1.7827807664871216","1.7827807664871216","1.8138995170593262","1.8138995170593262","1.8138995170593262","1.7315752506256104","1.7315752506256104","1.7315752506256104","1.7787837982177734","1.7787837982177734","1.7787837982177734"
"196","1.745409369468689","1.745409369468689","1.745409369468689","1.8168535232543945","1.8168535232543945","1.8168535232543945","1.7172143459320068","1.7172143459320068","1.7172143459320068","1.7630594968795776","1.7630594968795776","1.7630594968795776"
"197","1.7201629877090454","1.7201629877090454","1.7201629877090454","1.7788691520690918","1.7788691520690918","1.7788691520690918","1.6776361465454102","1.6776361465454102","1.6776361465454102","1.7465393543243408","1.7465393543243408","1.7465393543243408"
"198","1.759979248046875","1.759979248046875","1.759979248046875","1.8193941116333008","1.8193941116333008","1.8193941116333008","1.674721360206604","1.674721360206604","1.674721360206604","1.7552541494369507","1.7552541494369507","1.7552541494369507"
"199","1.793357253074646","1.793357253074646","1.793357253074646","1.8135099411010742","1.8135099411010742","1.8135099411010742","1.7511639595031738","1.7511639595031738","1.7511639595031738","1.774875521659851","1.774875521659851","1.774875521659851"
